class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
middle,0.5313518047332764,0.2660154700279236,-0.8682823181152344,0.999940037727356,0.5429345369338989,0.2569027543067932,-0.8262380361557007,0.9995975494384766,0.5500432252883911,0.2577047348022461,-0.8263130784034729,0.9996407628059387,0.557520866394043,0.25858795642852783,-0.8264617919921875,0.9995211362838745,0.5198173522949219,0.25524312257766724,-0.8310915231704712,0.9995943903923035,0.5095254778862,0.2551994323730469,-0.8312059640884399,0.9996471405029297,0.5002410411834717,0.25540199875831604,-0.8311892151832581,0.9995752573013306,0.5678843259811401,0.2680127024650574,-0.5346581935882568,0.9994733333587646,0.4789806306362152,0.2663351893424988,-0.556463897228241,0.9994935393333435,0.546123206615448,0.2834521532058716,-0.7585663199424744,0.9997608065605164,0.5122589468955994,0.28160256147384644,-0.7646876573562622,0.9997243881225586,0.6494404673576355,0.33693423867225647,-0.32750585675239563,0.9998177886009216,0.4020999073982239,0.340851753950119,-0.3636852502822876,0.9992471933364868,0.8101750612258911,0.3332938849925995,-0.28749582171440125,0.9940651655197144,0.22927933931350708,0.34865155816078186,-0.34553053975105286,0.9934474229812622,0.9847323894500732,0.31181496381759644,-0.49428367614746094,0.9777509570121765,0.045548759400844574,0.3290221095085144,-0.5418015718460083,0.9738796353340149,1.0290286540985107,0.3104374408721924,-0.5320072174072266,0.9252527952194214,0.0034495776053518057,0.32914161682128906,-0.5889942646026611,0.9240622520446777,1.0387122631072998,0.30747902393341064,-0.6223016977310181,0.9378974437713623,-0.004538803827017546,0.3248913586139679,-0.6695813536643982,0.9362226128578186,1.0164684057235718,0.30844569206237793,-0.5458323955535889,0.9511319994926453,0.017558015882968903,0.3268311619758606,-0.5885477066040039,0.9426887035369873,0.5910377502441406,0.5500086545944214,0.008744749240577221,0.9990984797477722,0.4663444459438324,0.5514288544654846,-0.009064070880413055,0.9987831115722656,0.6050996780395508,0.6869502067565918,0.09859008342027664,0.9894004464149475,0.45775479078292847,0.685710072517395,0.06275235861539841,0.992724597454071,0.6099521517753601,0.7986700534820557,0.7827867865562439,0.985047459602356,0.4696790874004364,0.8027248382568359,0.6264365315437317,0.990601122379303,0.5927654504776001,0.8061608076095581,0.8357427716255188,0.8884503841400146,0.4799549877643585,0.8105061650276184,0.6690152287483215,0.8802658915519714,0.6358288526535034,0.852170467376709,0.5285627841949463,0.981462836265564,0.47699883580207825,0.855739414691925,0.353585809469223,0.9874861836433411
middle,0.5314502716064453,0.26597630977630615,-0.8510306477546692,0.999938428401947,0.5430137515068054,0.2571563720703125,-0.8089167475700378,0.999580979347229,0.5501394271850586,0.2579133212566376,-0.8089758157730103,0.9996287822723389,0.5576037764549255,0.2587728798389435,-0.8091115355491638,0.9994936585426331,0.5198196768760681,0.25561657547950745,-0.8127037286758423,0.999577522277832,0.5095149278640747,0.25558146834373474,-0.8128098845481873,0.9996373653411865,0.5002298951148987,0.2557568848133087,-0.812778890132904,0.9995664954185486,0.5679739117622375,0.2681279480457306,-0.5147169828414917,0.9994569420814514,0.4791370630264282,0.26671290397644043,-0.5322310924530029,0.999507486820221,0.546359658241272,0.28340545296669006,-0.7390435338020325,0.9997456669807434,0.5122381448745728,0.2816443145275116,-0.7436371445655823,0.9997174143791199,0.6496168971061707,0.3364599645137787,-0.30436357855796814,0.9998071789741516,0.40219101309776306,0.34083545207977295,-0.3407551646232605,0.9992150664329529,0.810684084892273,0.33290281891822815,-0.254743367433548,0.9942865371704102,0.22943507134914398,0.3486640155315399,-0.3223287761211395,0.9942729473114014,0.9830326437950134,0.3118070662021637,-0.45548442006111145,0.9792391657829285,0.046694330871105194,0.3289358615875244,-0.5244858860969543,0.9765532612800598,1.0269185304641724,0.3100179135799408,-0.4943401515483856,0.9275000095367432,0.005663906689733267,0.3293820023536682,-0.57466721534729,0.9287683963775635,1.0354727506637573,0.30676767230033875,-0.584972620010376,0.940002977848053,-0.0022012668196111917,0.32508382201194763,-0.6522434949874878,0.9402523040771484,1.0137958526611328,0.307844877243042,-0.5073977708816528,0.9530528783798218,0.01907510496675968,0.32674524188041687,-0.5708540678024292,0.9463407397270203,0.5913522243499756,0.5501325726509094,0.008853025734424591,0.9990898370742798,0.46648237109184265,0.5514274835586548,-0.009170896373689175,0.9987812638282776,0.6051355004310608,0.6871435642242432,0.08956523984670639,0.9896846413612366,0.45779523253440857,0.6851445436477661,0.06035386025905609,0.992878258228302,0.61016845703125,0.7989301681518555,0.743453860282898,0.9844926595687866,0.4698004722595215,0.8025725483894348,0.6152229905128479,0.9904779195785522,0.5928269624710083,0.8062712550163269,0.791907012462616,0.8854253888130188,0.4799409508705139,0.810226559638977,0.6554626226425171,0.8808268308639526,0.635715901851654,0.8526677489280701,0.4828440546989441,0.9809598326683044,0.4770670533180237,0.8556989431381226,0.3389654755592346,0.9874442219734192
middle,0.5314017534255981,0.26595640182495117,-0.8410306572914124,0.9999386668205261,0.5429527163505554,0.25722306966781616,-0.7988941669464111,0.9995790123939514,0.5500948429107666,0.25796249508857727,-0.7989487648010254,0.9996289014816284,0.5575587749481201,0.258804053068161,-0.7990787625312805,0.9994884133338928,0.5196531414985657,0.25573796033859253,-0.8020380139350891,0.9995747804641724,0.5093531012535095,0.25570353865623474,-0.802139401435852,0.9996374249458313,0.5000409483909607,0.2558814585208893,-0.8021042346954346,0.999567985534668,0.5679551362991333,0.2681296765804291,-0.5078057050704956,0.9994573593139648,0.4791644513607025,0.26678940653800964,-0.5231770873069763,0.999519944190979,0.5463722944259644,0.28336644172668457,-0.7300382256507874,0.9997418522834778,0.5121709108352661,0.2816302180290222,-0.7340078353881836,0.9997173547744751,0.6497594118118286,0.3362879157066345,-0.3004792332649231,0.9998043179512024,0.40222352743148804,0.34084922075271606,-0.33352723717689514,0.9992069602012634,0.8109871745109558,0.3329530358314514,-0.25243115425109863,0.994482159614563,0.2294766753911972,0.3486573100090027,-0.31356436014175415,0.994726836681366,0.9828197360038757,0.311763733625412,-0.454778254032135,0.9803038239479065,0.0472949780523777,0.328778475522995,-0.5147207379341125,0.9781227111816406,1.0264406204223633,0.3098045587539673,-0.4941199719905853,0.9296016097068787,0.006279302295297384,0.3293392062187195,-0.5651707053184509,0.931739091873169,1.0347495079040527,0.30647167563438416,-0.5846389532089233,0.9418846368789673,-0.0017724815988913178,0.3250483572483063,-0.6418085694313049,0.9427814483642578,1.0131659507751465,0.3076420724391937,-0.5066527724266052,0.9546493887901306,0.019560258835554123,0.32661914825439453,-0.56075119972229,0.9486095905303955,0.5914645195007324,0.5501635670661926,0.008860846050083637,0.9990923404693604,0.466524213552475,0.5514107942581177,-0.009172478690743446,0.9987900853157043,0.6051810383796692,0.6872323751449585,0.08905468136072159,0.9898627996444702,0.4578091502189636,0.6850065588951111,0.06184275075793266,0.9929912686347961,0.6103889346122742,0.7991252541542053,0.7391353845596313,0.9842532277107239,0.4699600040912628,0.8025557994842529,0.6165152788162231,0.9904499053955078,0.5928638577461243,0.8063526153564453,0.787233293056488,0.8843125700950623,0.4799707233905792,0.8102160096168518,0.6567609310150146,0.8813114762306213,0.6358693838119507,0.8529745936393738,0.4801860749721527,0.9808018803596497,0.4770776927471161,0.8556764125823975,0.341631680727005,0.9874688386917114
middle,0.5313589572906494,0.2658979594707489,-0.8341295719146729,0.9999398589134216,0.542884349822998,0.2572197914123535,-0.7919516563415527,0.9995852112770081,0.5500416159629822,0.25795960426330566,-0.7920015454292297,0.9996353387832642,0.5575023889541626,0.25880059599876404,-0.7921239137649536,0.9994936585426331,0.5194820165634155,0.25573867559432983,-0.7953087091445923,0.9995815753936768,0.5091984272003174,0.25570493936538696,-0.7954047918319702,0.9996445178985596,0.4998600482940674,0.25588545203208923,-0.7953668236732483,0.9995772242546082,0.567929744720459,0.2681238055229187,-0.5025139451026917,0.9994649887084961,0.47917211055755615,0.2667985260486603,-0.5187980532646179,0.99953693151474,0.5463782548904419,0.2832961678504944,-0.7237367033958435,0.9997428059577942,0.5121182799339294,0.2815758287906647,-0.7280078530311584,0.9997223615646362,0.6498916149139404,0.3361905813217163,-0.2974650263786316,0.9998028874397278,0.4022417366504669,0.3408656716346741,-0.33156049251556396,0.9992092251777649,0.8110450506210327,0.33320894837379456,-0.25042805075645447,0.9946314692497253,0.22948777675628662,0.3487868010997772,-0.3145836293697357,0.9950960874557495,0.982681155204773,0.3118475377559662,-0.45584675669670105,0.9812158346176147,0.04774075746536255,0.3288782238960266,-0.5186907649040222,0.9793900847434998,1.0261104106903076,0.30980241298675537,-0.4958477020263672,0.9315759539604187,0.006607715040445328,0.3293679654598236,-0.5695900917053223,0.9342256784439087,1.0343315601348877,0.30648937821388245,-0.5860233902931213,0.9436297416687012,-0.0013075844617560506,0.32504552602767944,-0.6463651061058044,0.9448943138122559,1.0127863883972168,0.30769747495651245,-0.5076444149017334,0.956120491027832,0.019893139600753784,0.3266075849533081,-0.5646750330924988,0.9504689574241638,0.5915879607200623,0.5502079725265503,0.008897625841200352,0.9990988969802856,0.4665931165218353,0.5514106154441833,-0.009207455441355705,0.9988062977790833,0.6052221655845642,0.6872996091842651,0.0919828712940216,0.9899698495864868,0.4578494429588318,0.6849319338798523,0.0629211962223053,0.993129312992096,0.6105440258979797,0.799164891242981,0.7448058128356934,0.9841389656066895,0.4701566994190216,0.8025405406951904,0.6184388399124146,0.9904680848121643,0.5928795337677002,0.8063459396362305,0.7933117151260376,0.8840634822845459,0.4800373315811157,0.8102109432220459,0.6587713360786438,0.8819419145584106,0.6358140110969543,0.8530138731002808,0.48815008997917175,0.9808175563812256,0.4771217107772827,0.8557054996490479,0.3439215421676636,0.9875355958938599
middle,0.5345810651779175,0.2651992440223694,-0.6847702860832214,0.9999615550041199,0.5448743104934692,0.25734493136405945,-0.6365538835525513,0.9997521638870239,0.5518445372581482,0.2582678496837616,-0.6366065144538879,0.9997731447219849,0.559097945690155,0.2594063878059387,-0.6367188692092896,0.9996910691261292,0.5224527716636658,0.25585848093032837,-0.6442010402679443,0.9997542500495911,0.5123533010482788,0.255828857421875,-0.6442267894744873,0.999782919883728,0.5029526352882385,0.25590774416923523,-0.6441623568534851,0.9997413754463196,0.5679982900619507,0.2697823941707611,-0.34793564677238464,0.9996432662010193,0.4820939004421234,0.26657432317733765,-0.3854750692844391,0.9997105002403259,0.5494176745414734,0.2824597656726837,-0.577329158782959,0.9998297691345215,0.5154451727867126,0.2805902659893036,-0.587772786617279,0.9998227953910828,0.6473937034606934,0.3372414708137512,-0.17035603523254395,0.9998416304588318,0.40124064683914185,0.33941367268562317,-0.23770764470100403,0.9993005990982056,0.8055277466773987,0.3257733881473541,-0.09635882824659348,0.9962158203125,0.22762486338615417,0.3331974744796753,-0.2484360635280609,0.9967386722564697,0.948839008808136,0.2986249327659607,-0.26605722308158875,0.991077184677124,0.06426221132278442,0.3091946840286255,-0.4716738760471344,0.9865401387214661,0.989086925983429,0.29571759700775146,-0.3026224374771118,0.9642201662063599,0.023631291463971138,0.30880436301231384,-0.5322925448417664,0.9537927508354187,0.9973450303077698,0.29283013939857483,-0.38952553272247314,0.9704862236976624,0.019807495176792145,0.30505281686782837,-0.6049088835716248,0.9612305164337158,0.9802249670028687,0.293842077255249,-0.315782755613327,0.976337730884552,0.0357879213988781,0.3058934509754181,-0.5177605748176575,0.9640628099441528,0.5924403667449951,0.5487547516822815,0.01953900046646595,0.9993723034858704,0.4658006429672241,0.5514894127845764,-0.019793329760432243,0.9992096424102783,0.6044601202011108,0.6854020357131958,0.14235076308250427,0.9908406138420105,0.45775049924850464,0.6827467679977417,0.04905173182487488,0.9945437908172607,0.6040509939193726,0.7966368198394775,0.7482980489730835,0.9843888282775879,0.4684689939022064,0.8023535013198853,0.5303711891174316,0.9912052750587463,0.5871363878250122,0.8043208122253418,0.7933022379875183,0.8979617953300476,0.47843676805496216,0.8105255961418152,0.5637456178665161,0.8867980241775513,0.6292816400527954,0.8504064679145813,0.5149297714233398,0.9821611642837524,0.4744488298892975,0.8560797572135925,0.2626812756061554,0.9880757927894592
middle,0.5367270708084106,0.2663823664188385,-0.7075374722480774,0.9999651312828064,0.5467455983161926,0.2581186592578888,-0.6597002148628235,0.9997916221618652,0.5536682605743408,0.2592398524284363,-0.6597478985786438,0.9998016953468323,0.5609221458435059,0.2605329751968384,-0.6598711609840393,0.999742865562439,0.5245764851570129,0.25639423727989197,-0.6688545942306519,0.9997978210449219,0.5147469639778137,0.2563425302505493,-0.6688956022262573,0.9998144507408142,0.505336582660675,0.2563762664794922,-0.6688216328620911,0.9997833371162415,0.5708458423614502,0.27087441086769104,-0.37216243147850037,0.999676525592804,0.4850449860095978,0.26721397042274475,-0.42125076055526733,0.9997415542602539,0.5515085458755493,0.28435370326042175,-0.5998147130012512,0.9998549222946167,0.5181718468666077,0.28218695521354675,-0.6128031611442566,0.999852180480957,0.6505117416381836,0.33832353353500366,-0.1962532252073288,0.9998608231544495,0.40410569310188293,0.34063971042633057,-0.2617581784725189,0.9993563890457153,0.8082931637763977,0.33595797419548035,-0.14147715270519257,0.9961503148078918,0.23181496560573578,0.33457985520362854,-0.2803000807762146,0.9969096183776855,0.9563007354736328,0.31382888555526733,-0.3480950891971588,0.991426408290863,0.06672186404466629,0.3125368356704712,-0.5131868720054626,0.9857677221298218,0.9972228407859802,0.3133789002895355,-0.39531365036964417,0.9659261107444763,0.02761068567633629,0.3124357759952545,-0.5827339887619019,0.9512331485748291,1.0052752494812012,0.3096398115158081,-0.480272501707077,0.9718431830406189,0.024734007194638252,0.30844083428382874,-0.6503779888153076,0.9589425921440125,0.9856258034706116,0.310624361038208,-0.39879554510116577,0.9770692586898804,0.04078196361660957,0.30991968512535095,-0.5588730573654175,0.9617325663566589,0.5942343473434448,0.5494530200958252,0.01734926924109459,0.9994080066680908,0.4686329662799835,0.5516039729118347,-0.01758701354265213,0.9992099404335022,0.6064440608024597,0.6863705515861511,0.1394837647676468,0.990740180015564,0.46000179648399353,0.683476448059082,0.06674373149871826,0.9944806098937988,0.6129422783851624,0.8004181981086731,0.7332282066345215,0.9851542115211487,0.4690382182598114,0.8049688339233398,0.56512850522995,0.9906273484230042,0.5960076451301575,0.8075284957885742,0.7762320637702942,0.8890595436096191,0.47836625576019287,0.813861608505249,0.5997889637947083,0.8777286410331726,0.6346376538276672,0.8528856039047241,0.4792896807193756,0.9827787280082703,0.4742588698863983,0.8575168251991272,0.2939881980419159,0.9874879121780396
up,0.5145673751831055,0.27389898896217346,-0.6959851384162903,0.9999808073043823,0.5236527323722839,0.26490673422813416,-0.6403030753135681,0.9999299049377441,0.5303210020065308,0.265699177980423,-0.6402744650840759,0.9999136328697205,0.5368286371231079,0.2666419446468353,-0.640425980091095,0.9999077320098877,0.5000917315483093,0.26517173647880554,-0.6541067957878113,0.9999332427978516,0.4903739094734192,0.2659616768360138,-0.6541666984558105,0.9999231100082397,0.4802522361278534,0.2668813169002533,-0.654032289981842,0.9999231696128845,0.5458816289901733,0.2764144539833069,-0.3608441948890686,0.9998432397842407,0.4610026180744171,0.27632907032966614,-0.421594500541687,0.9998903870582581,0.5309723019599915,0.29061359167099,-0.5943750739097595,0.999914824962616,0.4945637881755829,0.2935662865638733,-0.6124910712242126,0.9999085664749146,0.6201638579368591,0.3350624442100525,-0.23744401335716248,0.9997701048851013,0.3915666937828064,0.3408797085285187,-0.34672918915748596,0.9991205930709839,0.763666570186615,0.2685232162475586,-0.2730488181114197,0.9973658323287964,0.24778376519680023,0.27549153566360474,-0.47026771306991577,0.9973247051239014,0.8851123452186584,0.19933965802192688,-0.47027450799942017,0.9943163990974426,0.13060198724269867,0.19343890249729156,-0.6910406947135925,0.9906219840049744,0.9160569906234741,0.18561097979545593,-0.5332051515579224,0.9764531850814819,0.08795865625143051,0.171449214220047,-0.7885138392448425,0.9670017957687378,0.9112147092819214,0.1820814609527588,-0.5921337008476257,0.9787561893463135,0.0881994217634201,0.16649271547794342,-0.8248821496963501,0.969323456287384,0.9003844857215881,0.18626751005649567,-0.5138800740242004,0.9827789664268494,0.10614108294248581,0.17422257363796234,-0.7292174696922302,0.9721798896789551,0.5838248133659363,0.5492827892303467,0.03637133538722992,0.9996104836463928,0.456956684589386,0.5531127452850342,-0.0366620309650898,0.9994489550590515,0.5947182178497314,0.686996579170227,0.2060151845216751,0.9807960391044617,0.44743531942367554,0.6870879530906677,0.09698901325464249,0.9903704524040222,0.5981833934783936,0.8052353858947754,0.7018154263496399,0.9779216051101685,0.45497724413871765,0.8065873384475708,0.5719465017318726,0.9852285981178284,0.583240270614624,0.813122570514679,0.7368378043174744,0.8665341734886169,0.4651266038417816,0.8147537112236023,0.6037551164627075,0.8564450740814209,0.621860921382904,0.8580304384231567,0.4435030519962311,0.9718497395515442,0.46134552359580994,0.8647748827934265,0.3101459741592407,0.9765254855155945
up,0.507918119430542,0.28296372294425964,-0.7095410823822021,0.9996932148933411,0.5174450874328613,0.2736261487007141,-0.6583954691886902,0.9994853734970093,0.5244773030281067,0.27385827898979187,-0.6582300066947937,0.999363362789154,0.5317742228507996,0.27430444955825806,-0.6583938002586365,0.9993689656257629,0.49428293108940125,0.2736031115055084,-0.6722414493560791,0.9994494915008545,0.4854370355606079,0.2738965153694153,-0.6723358631134033,0.9993373155593872,0.4763966202735901,0.27419009804725647,-0.6723169088363647,0.9993362426757812,0.5386410355567932,0.28211310505867004,-0.3950956463813782,0.999005913734436,0.45775091648101807,0.2818088233470917,-0.4590577781200409,0.9991911053657532,0.5213927626609802,0.2959049642086029,-0.6100245118141174,0.9992387890815735,0.49186035990715027,0.29527831077575684,-0.6284741759300232,0.9991464614868164,0.6034719944000244,0.3271996080875397,-0.30707037448883057,0.9987081289291382,0.3993108570575714,0.33216592669487,-0.4542199671268463,0.9979761242866516,0.6618958711624146,0.23784823715686798,-0.40514257550239563,0.991237998008728,0.34218302369117737,0.23249736428260803,-0.6612573862075806,0.9952293038368225,0.7040384411811829,0.12108499556779861,-0.5616178512573242,0.9833515286445618,0.31662875413894653,0.12418638914823532,-0.7779390215873718,0.9881079196929932,0.7131041884422302,0.10155346244573593,-0.6364248991012573,0.9497067928314209,0.299386590719223,0.09974496066570282,-0.8554775714874268,0.9638041257858276,0.7035074234008789,0.09681060165166855,-0.6473978757858276,0.948648989200592,0.3086200952529907,0.09471060335636139,-0.8454574942588806,0.9621515870094299,0.6971557140350342,0.10325412452220917,-0.5847604870796204,0.9574522376060486,0.3172970712184906,0.10222245007753372,-0.7901676297187805,0.9663101434707642,0.5767967104911804,0.5466290712356567,0.029366962611675262,0.9993089437484741,0.4547414183616638,0.5503382086753845,-0.02944735437631607,0.9992806315422058,0.5889233350753784,0.6890735626220703,0.1468316912651062,0.979029655456543,0.44058066606521606,0.6893048882484436,0.0723285973072052,0.9828682541847229,0.5937409996986389,0.8090553283691406,0.6696115732192993,0.9722080230712891,0.45333823561668396,0.8062978386878967,0.5578082203865051,0.973975419998169,0.5812864303588867,0.8192763924598694,0.70919269323349,0.8559485077857971,0.461821049451828,0.8118970990180969,0.5909466743469238,0.8261668086051941,0.623817503452301,0.8662863969802856,0.44673916697502136,0.9526248574256897,0.4585612714290619,0.866576075553894,0.31198763847351074,0.9502471685409546
up,0.5036259293556213,0.27973365783691406,-0.4706539511680603,0.9992923140525818,0.5133463144302368,0.26953062415122986,-0.4162224233150482,0.9989905953407288,0.519972026348114,0.2692047953605652,-0.41611725091934204,0.99875408411026,0.5263216495513916,0.26907050609588623,-0.4162313640117645,0.9988616108894348,0.4907286465167999,0.2708987891674042,-0.4266801178455353,0.9988334774971008,0.48174795508384705,0.27112022042274475,-0.42676976323127747,0.9985339045524597,0.4728342294692993,0.2712997496128082,-0.4267580211162567,0.9985897541046143,0.5321999788284302,0.2772148847579956,-0.17030155658721924,0.9984667897224426,0.4550378918647766,0.27947649359703064,-0.21543580293655396,0.9983846545219421,0.5168502926826477,0.29214397072792053,-0.3807079493999481,0.9985107183456421,0.48663952946662903,0.2921949028968811,-0.3948134779930115,0.9982277750968933,0.5954654812812805,0.32339391112327576,-0.14875616133213043,0.9984195828437805,0.4002271592617035,0.32726845145225525,-0.22207292914390564,0.9975232481956482,0.6169068217277527,0.22490911185741425,-0.28934189677238464,0.9909566640853882,0.37102240324020386,0.2249482423067093,-0.44452038407325745,0.9942352771759033,0.6019027233123779,0.12074840813875198,-0.4075726866722107,0.9809281826019287,0.3911944329738617,0.11885350942611694,-0.49606063961982727,0.9843587279319763,0.6031443476676941,0.09425793588161469,-0.4876939058303833,0.9465721249580383,0.38372936844825745,0.09456727653741837,-0.576044499874115,0.9560783505439758,0.5909371376037598,0.0918111726641655,-0.48260658979415894,0.9431123733520508,0.39429640769958496,0.08946546912193298,-0.5628634095191956,0.9516644477844238,0.5832293629646301,0.10141491889953613,-0.42295390367507935,0.9515082240104675,0.40257030725479126,0.09737954288721085,-0.5086872577667236,0.9564685225486755,0.57413250207901,0.5452439785003662,0.00623211357742548,0.9993351101875305,0.45457881689071655,0.5494305491447449,-0.006291844882071018,0.9992667436599731,0.5880144238471985,0.6882500052452087,0.12069618701934814,0.9813904762268066,0.43727463483810425,0.6883441805839539,0.07391791045665741,0.9783074855804443,0.5913954377174377,0.8060768842697144,0.6182088851928711,0.9738962650299072,0.4517732858657837,0.8078334927558899,0.5488627552986145,0.9696277379989624,0.5801276564598083,0.8150693774223328,0.6574874520301819,0.8777197599411011,0.4608149528503418,0.8147740960121155,0.5827491879463196,0.8204438090324402,0.6174867153167725,0.8616908192634583,0.4083178639411926,0.9549524784088135,0.4595848023891449,0.8677371144294739,0.31402257084846497,0.94085693359375
up,0.5063071846961975,0.2797708213329315,-0.5686416029930115,0.9991564750671387,0.5158637762069702,0.2694375514984131,-0.5181559920310974,0.9988260865211487,0.5221961140632629,0.26918983459472656,-0.5180238485336304,0.9985514283180237,0.5280347466468811,0.2691291570663452,-0.5181039571762085,0.9986668825149536,0.4935167133808136,0.2707918584346771,-0.5324481129646301,0.9986588358879089,0.484358549118042,0.2709899842739105,-0.5325431823730469,0.9983372688293457,0.4755230247974396,0.27117225527763367,-0.5325495600700378,0.9983901381492615,0.5336241722106934,0.2771616280078888,-0.2735566794872284,0.9981927275657654,0.4568313956260681,0.27921372652053833,-0.3386280834674835,0.9982299208641052,0.5189887881278992,0.29226627945899963,-0.4765559434890747,0.9982302188873291,0.4891297519207001,0.2921693027019501,-0.49564945697784424,0.9979456663131714,0.5943006277084351,0.3231561779975891,-0.23476740717887878,0.9981449246406555,0.39883148670196533,0.32745853066444397,-0.3629974126815796,0.9975926876068115,0.617144763469696,0.2238507866859436,-0.37482818961143494,0.989648163318634,0.369293749332428,0.22423133254051208,-0.598846435546875,0.9947604537010193,0.5885668396949768,0.12215867638587952,-0.4886434078216553,0.9783050417900085,0.3932632505893707,0.1174694374203682,-0.6444072127342224,0.9855318069458008,0.589555561542511,0.09622605890035629,-0.5664916038513184,0.9402278661727905,0.3870740532875061,0.09303173422813416,-0.7185215353965759,0.9588595032691956,0.576062023639679,0.09417383372783661,-0.55973219871521,0.9357622265815735,0.39748772978782654,0.08845160156488419,-0.7017217874526978,0.9540247917175293,0.5686017870903015,0.10338370501995087,-0.5029151439666748,0.9446031451225281,0.40627074241638184,0.09615546464920044,-0.650566816329956,0.9576178193092346,0.5732914805412292,0.5447636246681213,0.01785755343735218,0.9993512034416199,0.45399969816207886,0.5490900874137878,-0.01801518350839615,0.9993155598640442,0.589009702205658,0.6876502633094788,0.16958723962306976,0.982526421546936,0.43741264939308167,0.6877331733703613,0.09519373625516891,0.9797296524047852,0.5923135876655579,0.806718111038208,0.6141470670700073,0.9771512150764465,0.45162326097488403,0.8104226589202881,0.542458176612854,0.9728291630744934,0.5803115963935852,0.8163184523582458,0.6468695998191833,0.8925843834877014,0.46043628454208374,0.8200669884681702,0.5728461742401123,0.830869734287262,0.6262759566307068,0.8653440475463867,0.3981515169143677,0.9600691199302673,0.4612386226654053,0.8692020177841187,0.3055979311466217,0.9456070065498352
